global_candidate_count	repo_facility_count	batch	batch_index	facility_key	prefecture	facility	mhlw_plan_codes	treatment_classes	source_generations	baseline_products	products_found	explicit_makers	validated_inferred_makers	unvalidated_products	final_makers	maker_evidence_type	safe_resolved	pdf_count	attempts	retry_403	context_resets_so_far	document_urls	http_statuses	evidence_json
366	812	5	7	東京都|社会福祉法人同愛記念病院財団同愛記念病院	東京都	社会福祉法人同愛記念病院財団 同愛記念病院	03C2502006|03C2502007	PRP	v40_queue|v41							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2502006/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2502007/5/0	03C2502006:0:200|03C2502006:1:404|03C2502006:2:404|03C2502007:0:200|03C2502007:1:404|03C2502007:2:404	[]
366	812	5	8	神奈川県|医療法人社団嘉徳会かんクリニックリウマチ・整形外科	神奈川県	医療法人社団 嘉徳会 かんクリニック リウマチ・整形外科	01C1912052	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1912052/5/0	01C1912052:0:200|01C1912052:1:404|01C1912052:2:404	[]
366	812	5	9	群馬県|慶友整形外科クリニック	群馬県	慶友整形外科クリニック	01C1906015|01C1910017	PRP	v41							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1906015/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1910017/5/0	01C1906015:0:200|01C1906015:1:404|01C1906015:2:404|01C1910017:0:200|01C1910017:1:404|01C1910017:2:404	[]
366	812	5	10	鹿児島県|鹿児島中央整形外科スポーツクリニック	鹿児島県	鹿児島中央整形外科スポーツクリニック	01G2308005	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2308005/5/0	01G2308005:0:200|01G2308005:1:404|01G2308005:2:404	[]
366	812	6	1	京都府|医療法人藍整会なか整形外科京都西院リハビリテーションクリニック	京都府	医療法人藍整会 なか整形外科 京都西院リハビリテーションクリニック	03E2603014|03E2603015	PRP	v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2603014/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2603015/5/0	03E2603014:0:200|03E2603014:1:404|03E2603014:2:404|03E2603015:0:200|03E2603015:1:404|03E2603015:2:404	[]
366	812	6	2	和歌山県|医療法人琉憲会ナカイマ整形外科クリニック	和歌山県	医療法人琉憲会 ナカイマ整形外科クリニック	02E2407029|02E2407030	PRP	v40_queue|v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2407029/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2407030/5/0	02E2407029:0:200|02E2407029:1:404|02E2407029:2:404|02E2407030:0:200|02E2407030:1:404|02E2407030:2:404	[]
366	812	6	3	大阪府|医療法人光明会もりあきクリニック	大阪府	医療法人光明会 もりあきクリニック	01E2307007|02E2606021	PRP|脂肪由来幹細胞	v41	PRP						NONE	NO	3	7	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2307007/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2307007/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2606021/5/0	01E2307007:0:200|01E2307007:1:200|01E2307007:2:404|01E2307007:3:404|02E2606021:0:200|02E2606021:1:404|02E2606021:2:404	[]
366	812	6	4	岐阜県|森整形外科リハビリクリニック	岐阜県	森整形外科リハビリクリニック	01D2109002|01D2109003	PRP	v40_queue							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2109002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2109003/5/0	01D2109002:0:200|01D2109002:1:404|01D2109002:2:404|01D2109003:0:200|01D2109003:1:404|01D2109003:2:404	[]
366	812	6	5	東京都|キヤンメディカルクリニック虎ノ門	東京都	キヤンメディカルクリニック虎ノ門	01C2409027	PRP	v40_queue							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2409027/5/0	01C2409027:0:200|01C2409027:1:404|01C2409027:2:404	[]
366	812	6	6	東京都|医療法人社団明由会今給黎整形外科クリニック	東京都	医療法人社団明由会 今給黎整形外科クリニック	02C1911224	PRP	v40_queue							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1911224/5/0	02C1911224:0:200|02C1911224:1:404|02C1911224:2:404	[]
366	812	6	7	東京都|社会福祉法人白十字会東京白十字病院	東京都	社会福祉法人白十字会 東京白十字病院	03C2510039	PRP	v40_queue		APS|GPS	Zimmer Biomet	Zimmer Biomet		Zimmer Biomet	EXPLICIT_MHLW	YES	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0	03C2510039:0:200|03C2510039:1:404|03C2510039:2:404	"[{""code"": ""03C2510039"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""4)治療の流れ 本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用 するキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 1. 採血 1 キット約26~55mL の血液を採取します""}, {""code"": ""03C2510039"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用 するキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 1. 採血 1 キット約26~55mL の血液を採取します。 2.""}, {""code"": ""03C2510039"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0"", ""page"": 2, ""type"": ""maker"", ""hit"": ""Zimmer Biomet"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用 するキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 1. 採血 1 キット約26~55mL の血液を採取します。 2. PRP 分離 採取した血液を 「医薬品、""}, {""code"": ""03C2510039"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""服用 炎症や痛みをコントロールするために使用されますが、鎮痛剤の服用による消化器系のダメ ージ、連用による効果減弱の可能性があります。 ※アルツ関節注25mg 添付文書より PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内の注入によ り、損傷した部分の 痛みを和らげる効果 があり、組織を修復 する効果が期待され る。 GPS®IIIをさらに濃縮してい るので、 関節腔内に注入する ことで、 損傷した部分の痛み を和らげる効果や組織を修 復する効果がより期待され る。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのような働きをし、""}, {""code"": ""03C2510039"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""痛みをコントロールするために使用されますが、鎮痛剤の服用による消化器系のダメ ージ、連用による効果減弱の可能性があります。 ※アルツ関節注25mg 添付文書より PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内の注入によ り、損傷した部分の 痛みを和らげる効果 があり、組織を修復 する効果が期待され る。 GPS®IIIをさらに濃縮してい るので、 関節腔内に注入する ことで、 損傷した部分の痛み を和らげる効果や組織を修 復する効果がより期待され る。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのような働きをし、 痛み を和らげる""}, {""code"": ""03C2510039"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0"", ""page"": 6, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""」 )の提供を受けることについて、「再生医療等提供のご説明」に沿って以下の説明 を受けました。 □再生医療等の内容及び目的について □再生医療等に使用する PRP について (今回の治療で使用するキット名称:□GPS®IIIシステム□APS キット) □再生医療等を受けることによる効果、危険について □他の治療法について □再生医療等を受けることを拒否することができること □再生医療等を受けることの拒否、同意の撤回により、不利益な扱いを受けないこと □同意の撤回について □採取した血液の保管及び廃棄について □健康・遺伝的特徴等の重要な知見が得られた場合""}, {""code"": ""03C2510039"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0"", ""page"": 6, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""について、「再生医療等提供のご説明」に沿って以下の説明 を受けました。 □再生医療等の内容及び目的について □再生医療等に使用する PRP について (今回の治療で使用するキット名称:□GPS®IIIシステム□APS キット) □再生医療等を受けることによる効果、危険について □他の治療法について □再生医療等を受けることを拒否することができること □再生医療等を受けることの拒否、同意の撤回により、不利益な扱いを受けないこと □同意の撤回について □採取した血液の保管及び廃棄について □健康・遺伝的特徴等の重要な知見が得られた場合の取り扱いについて □""}]"
366	812	6	8	神奈川県|医療法人社団総生会麻生リハビリ総合病院	神奈川県	医療法人社団 総生会 麻生リハビリ総合病院	03C2305018	PRP	v41							NONE	NO	3	5	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305018/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305018/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305018/5/2	03C2305018:0:200|03C2305018:1:200|03C2305018:2:200|03C2305018:3:404|03C2305018:4:404	[]
366	812	6	9	群馬県|社会医療法人慶友会慶友整形外科クリニック	群馬県	社会医療法人慶友会 慶友整形外科クリニック	01C2605018	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2605018/5/0	01C2605018:0:200|01C2605018:1:404|01C2605018:2:404	[]
366	812	7	1	京都府|医療法人財団康生会たけだ膠原病リウマチクリニック	京都府	医療法人財団康生会 たけだ膠原病リウマチクリニック	03E2507006|03E2507007|03E2507008	PRP|脂肪由来幹細胞	v41	培養脂肪由来幹細胞						NONE	NO	3	9	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507006/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507007/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507008/5/0	03E2507006:0:200|03E2507006:1:404|03E2507006:2:404|03E2507007:0:200|03E2507007:1:404|03E2507007:2:404|03E2507008:0:200|03E2507008:1:404|03E2507008:2:404	[]
366	812	7	2	和歌山県|医療法人須佐病院	和歌山県	医療法人須佐病院	01E2407018|01E2407023|01E2407024	PRP|脂肪由来幹細胞|骨髄濃縮液	v40_queue		APS|Angel	Arthrex	Arthrex|Zimmer Biomet		Arthrex	EXPLICIT_MHLW	YES	3	9	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2407018/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2407023/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2407024/5/0	01E2407018:0:200|01E2407018:1:404|01E2407018:2:404|01E2407023:0:200|01E2407023:1:404|01E2407023:2:404|01E2407024:0:200|01E2407024:1:404|01E2407024:2:404	"[{""code"": ""01E2407018"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2407018/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""Angel"", ""context"": ""ら放出される成長因 子が豊富に含まれています。この治療はスポーツ選手のケガの早期回復や関節症の痛み を抑える治療として広く日本でも利用されています。  PRP は患者さん自身の末梢血を採取し、国で承認された医療機器 Angel cPRP/PRP シ ステム(Arthrex Japan)を使って生成します。  PRP 療法は変形性関節症の患者さんに対して、ヒアルロン酸注射と人工関節の橋渡しに なることが期待されている治療です。PRP の関節内注射は主に「滑膜」に作用し、関節 炎と痛みの改善を目的としています。また、 「軟骨の下の骨」が痛んでいる場合は、骨の 炎症や痛みを取る目的で、細いド""}, {""code"": ""01E2407018"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2407018/5/0"", ""page"": 3, ""type"": ""maker"", ""hit"": ""Arthrex"", ""context"": ""す。この治療はスポーツ選手のケガの早期回復や関節症の痛み を抑える治療として広く日本でも利用されています。  PRP は患者さん自身の末梢血を採取し、国で承認された医療機器 Angel cPRP/PRP シ ステム(Arthrex Japan)を使って生成します。  PRP 療法は変形性関節症の患者さんに対して、ヒアルロン酸注射と人工関節の橋渡しに なることが期待されている治療です。PRP の関節内注射は主に「滑膜」に作用し、関節 炎と痛みの改善を目的としています。また、 「軟骨の下の骨」が痛んでいる場合は、骨の 炎症や痛みを取る目的で、細いドリルを使って骨に穴を空け骨内に PR""}, {""code"": ""01E2407023"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2407023/5/0"", ""page"": 6, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""性関節症の痛みに対する代表的な治療法としてヒアルロン酸注入があります。ヒアルロン酸 は関節腔内に注入されるとクッションのような働きをし、 痛みを和らげる効果があります。 また、 近年ではより効果的な治療法として PRP/APS 療法が普及しております。幹細胞療法とは、以下 のような違いがあります。  ヒアルロン酸注入は、ヒアルロン酸が関節腔内から消えていくため(3 日で消失※) 、標準的 な治療として 1 週間毎に連続 5 回注入する必要があります。  PRP/APS 療法は、作製した PRP/APS が何日でなくなるかについてのデータはありません が、おおむね 1 回の""}, {""code"": ""01E2407024"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2407024/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""Angel"", ""context"": ""BMC 骨髄内注入治療とは  BMC 骨髄内注入治療は BML によって生じる痛みや痛んだ骨の再生を目的とした治療で す。  BMC 骨髄内注入治療は患者様自身の腸骨より、骨髄液を採取し、承認された医療機器 Angel cPRP/BMC システム (Arthrex Japan) を使って生成した濃縮骨髄液 (以下、 BMC) を細いドリルを使って骨に穴を空け病巣部に移植します。  また、 関節の軟骨が削れてしまって、 骨髄内に BMC を注入しても漏れ出てしまうような 場合は、患者さんの膝から少量の軟骨を採取して、削れてしまった部分に移植を行いま す。  BMC には骨や血""}, {""code"": ""01E2407024"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2407024/5/0"", ""page"": 3, ""type"": ""maker"", ""hit"": ""Arthrex"", ""context"": ""C 骨髄内注入治療は BML によって生じる痛みや痛んだ骨の再生を目的とした治療で す。  BMC 骨髄内注入治療は患者様自身の腸骨より、骨髄液を採取し、承認された医療機器 Angel cPRP/BMC システム (Arthrex Japan) を使って生成した濃縮骨髄液 (以下、 BMC) を細いドリルを使って骨に穴を空け病巣部に移植します。  また、 関節の軟骨が削れてしまって、 骨髄内に BMC を注入しても漏れ出てしまうような 場合は、患者さんの膝から少量の軟骨を採取して、削れてしまった部分に移植を行いま す。  BMC には骨や血管を再生させる細胞や成長因子を含む様""}]"
