plan_id	mhlw_plan_code	facility_id_source	prefecture	facility	address	category	treatment	treatment_class	price_status	evidence_url	v41_lane	scope_status
V41_01C1912052	01C1912052	V41F1E20E36208	神奈川県	医療法人社団　嘉徳会　かんクリニック　リウマチ・整形外科	逗子市久木4−2−5 ZEROビル1階・2階・3階	第三種	自己多血小板血漿(PRP)を用いた筋・腱・靭帯等の軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1912052/5/0	C	IN_SCOPE
V41_03C2305018	03C2305018	V41F2C83AE0394	神奈川県	医療法人社団　総生会 麻生リハビリ総合病院	川崎市麻生区上麻生6-23-50	第二種	多血小板血漿（PRP）による変形性膝関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305018/5/0	D	IN_SCOPE
V41_02C2104005	02C2104005	V41F6CD422CED3	神奈川県	医療法人社団　葵会　AOI国際病院	川崎市川崎区田町2-9-1	第三種	整形外科領域におけるPRP（多血小板血漿）療法	PRP	価格確定	https://www.aoikai.jp/aoiuniversalhospital/specialty/prp/prp02/	A	IN_SCOPE
V41_01C2107014	01C2107014	V41FB4A42DEB6D	神奈川県	医療法人社団アスクレピオス  ランドマーク横浜国際クリニック	横浜市西区みなとみらい2-2-1  ランドマークプラザ1階	第二種	変形性関節症に対する自己脂肪由来幹細胞を用いた治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2107014/5/0	B	IN_SCOPE
V41_01C2408062	01C2408062	V41F28D3D942DE	神奈川県	医療法人社団三成会　新百合ヶ丘総合病院	川崎市麻生区古沢都古255	第二種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408062/5/0	C	IN_SCOPE
V41_01C2408063	01C2408063	V41F28D3D942DE	神奈川県	医療法人社団三成会　新百合ヶ丘総合病院	川崎市麻生区古沢都古255	第三種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408063/5/0	D	IN_SCOPE
V41_01C2411084	01C2411084	V41FE77155AC34	神奈川県	医療法人社団三穂会　三宅整形外科小児科クリニック	横須賀市浦賀5-2-3	第二種	変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法	PRP	価格確定	https://www.miyake-seikei.com/	A	IN_SCOPE
V41_01C2411085	01C2411085	V41FE77155AC34	神奈川県	医療法人社団三穂会　三宅整形外科小児科クリニック	横須賀市浦賀5-2-3	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	価格確定	https://www.miyake-seikei.com/	B	IN_SCOPE
V41_01C2303043	01C2303043	V41F7BB70789FF	神奈川県	医療法人社団優洸会  相模大野整形・形成外科	相模原市南区相模大野3-11-5  KAJIYA第2ビル4F、5F	第二種	自家培養脂肪由来幹細胞を用いた変形性膝関節症治療	脂肪由来幹細胞	価格確定	https://www.dr-kenta.com/regenerate/	D	IN_SCOPE
V41_01C2303044	01C2303044	V41F7BB70789FF	神奈川県	医療法人社団優洸会  相模大野整形・形成外科	相模原市南区相模大野3-11-5  KAJIYA第2ビル4F、5F	第二種	多血小板血漿を用いた変形性関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2303044/5/0	C	IN_SCOPE
V41_01C2008023	01C2008023	V41FB82B010244	神奈川県	医療法人社団快晴会　田奈整形外科・外科	横浜市青葉区田奈町15-7 第二東ビル2階	第三種	自家多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2008023/5/0	A	IN_SCOPE
V41_01C2009074	01C2009074	V41FB82B010244	神奈川県	医療法人社団快晴会　田奈整形外科・外科	横浜市青葉区田奈町15-7 第二東ビル2階	第二種	自家多血小板血漿（PRP）の投与による変形性関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2009074/5/0	B	IN_SCOPE
V41_02C2504042	02C2504042	V41FB82B010244	神奈川県	医療法人社団快晴会　田奈整形外科・外科	横浜市青葉区田奈町15-7 第二東ビル2階	第二種	自家脂肪組織由来幹細胞（ASC）の投与による関節治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2504042/5/0	C	IN_SCOPE
V41_03C2305019	03C2305019	V41FEDB9A6E5CE	神奈川県	医療法人社団慈誠会　神人整形外科クリニック	横浜市中区伊勢佐木町６－１４６  ストーク伊勢佐木六番館１Ｆ	第二種	多血小板血漿（PRP）による変形性膝関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305019/5/0	D	IN_SCOPE
V41_01C2103001	01C2103001	V41FE499C63A14	神奈川県	医療法人社団明和会　亀田病院	横浜市西区御所山町77番地	第二種	関節炎・変形性関節症の自己多血小板血漿（PRP）治療法	PRP	価格非公開	https://www.kameda-hp.jp/department/orthopedic_surgery.html	B	IN_SCOPE
V41_02C2604080	02C2604080	V41FE499C63A14	神奈川県	医療法人社団明和会　亀田病院	横浜市西区御所山町77番地	第三種	自己多血小板血漿（PRP)を用いた、筋・腱・靭帯への軟部組織再生療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604080/5/0	A	IN_SCOPE
V41_03C2111004	03C2111004	V41F091C6DD8D8	神奈川県	医療法人社団栄親会　横浜整形外科クリニック	横浜市西区岡野二丁目5番18号2F	第三種	自己多血小板血漿（PRP)を用いた、筋・腱・靭帯の軟部組織再生療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2111004/5/0	C	IN_SCOPE
V41_01C2209020	01C2209020	V41FAF8317BA68	神奈川県	医療法人社団梅沢医院　梅沢整形外科	横浜市旭区東希望が丘77-2	第三種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2209020/5/0	A	IN_SCOPE
V41_02C1906040	02C1906040	V41FAF8317BA68	神奈川県	医療法人社団梅沢医院　梅沢整形外科	横浜市旭区東希望が丘77-2	第三種	多血小板血漿を用いた再生医療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1906040/5/0	D	IN_SCOPE
V41_02C2603036	02C2603036	V41F2F18627392	神奈川県	医療法人社団活寿会 横浜ひざ関節症クリニック	横浜市西区北幸1-1-8 エキニア横浜8F 802A	第二種	脂肪組織由来幹細胞（ASC）の投与による関節治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2603036/5/0	B	IN_SCOPE
V41_03C2504060	03C2504060	V41F2B7B888406	神奈川県	医療法人社団皆吉会プライムコーストみなとみらいクリニック	横浜市西区みなとみらい６丁目３−４　プライムコーストみなとみらい　２Ｆ	第二種	変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504060/5/0	C	IN_SCOPE
V41_03C2504061	03C2504061	V41F2B7B888406	神奈川県	医療法人社団皆吉会プライムコーストみなとみらいクリニック	横浜市西区みなとみらい６丁目３−４　プライムコーストみなとみらい　２Ｆ	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2504061/5/0	D	IN_SCOPE
V41_02C2001097	02C2001097	V41F6A830C1F3C	神奈川県	医療法人社団総生会 麻生総合病院	川崎市麻生区上麻生６－２５－１	第三種	自己多血小板血漿（Platelet-rich plasma：PRP）を用いた、筋腱付着部炎・筋損傷・靭帯損傷の治癒促進	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2001097/5/0	A	IN_SCOPE
V41_01C2410043	01C2410043	V41F6F8D305986	神奈川県	医療法人社団耀風会  仲野整形外科スポーツ・ウェルネスクリニック	藤沢市鵠沼神明5丁目14-15	第三種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2410043/5/0	C	IN_SCOPE
V41_01C2411083	01C2411083	V41F6F8D305986	神奈川県	医療法人社団耀風会  仲野整形外科スポーツ・ウェルネスクリニック	藤沢市鵠沼神明5丁目14-15	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2411083/5/0	B	IN_SCOPE
V41_01C2605036	01C2605036	V41F76A8CE1F68	神奈川県	医療法人社団豊葉会　ザ・ヨコハマフロント・ベイサイドクリニック	横浜市神奈川区鶴屋町1丁目41 ザ・ヨコハマフロント3階	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2605036/5/0	D	IN_SCOPE
V41_01C2605037	01C2605037	V41F76A8CE1F68	神奈川県	医療法人社団豊葉会　ザ・ヨコハマフロント・ベイサイドクリニック	横浜市神奈川区鶴屋町1丁目41 ザ・ヨコハマフロント3階	第三種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2605037/5/0	A	IN_SCOPE
V41_03C2310079	03C2310079	V41F54EDE0D713	神奈川県	医療法人緑樹会　あおば整形外科	横浜市青葉区しらとり台１番地１２　グリーングラスビル	第三種	多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2310079/5/0	B	IN_SCOPE
V41_01C2405046	01C2405046	V41FA87CDC6E15	神奈川県	医療法人誠仁会　誠友クリニック	横浜市中区山下町224-2　パークポイント山下町　1F	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	未確認	https://seiyu-clinic.com/%E6%96%99%E9%87%91%E8%A1%A8	C	IN_SCOPE
V41_01C2412055	01C2412055	V41FD15C5E30AC	神奈川県	医療法人野球医学ベースボール＆スポーツクリニック	川崎市中原区小杉町2丁目228番地1パークシティ武蔵小杉ザガーデンタワーズウエスト１階W４	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	価格非公開	https://baseball-sports.clinic/	D	IN_SCOPE
V41_01C2006014	01C2006014	V41F40F69ADEEA	神奈川県	医療法人順正会　横浜鶴ヶ峰病院付属予防医療クリニック	横浜市旭区鶴ヶ峰2-82-1 ココロットつるがみね5階	第二種	変形性膝関節症（OA）に対する多血小板血漿（自家PRP）治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2006014/5/0	A	IN_SCOPE
V41_01C2605035	01C2605035	V41F62C99AB377	神奈川県	医療法人颯成会　さいとう整形クリニック	横須賀市吉井2丁目3番3号	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saitouseikei.com/%E5%86%8D%E7%94%9F%E5%8C%BB%E7%99%82	B	IN_SCOPE
V41_03C2412021	03C2412021	V41F14E05B6B00	神奈川県	原整形外科医院	横浜市南区弘明寺町268	第二種	多血小板血漿（PRP）による変形性膝関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412021/5/0	C	IN_SCOPE
V41_01C2606028	01C2606028	V41F43885636C6	神奈川県	吉野整形外科	横浜市神奈川区大口通56-5 大口メディカルセンター1F	第二種	自家多血小板血漿（PRP）を用いた関節内組織損傷に対する治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2606028/5/0	A	IN_SCOPE
V41_01C2606029	01C2606029	V41F43885636C6	神奈川県	吉野整形外科	横浜市神奈川区大口通56-5 大口メディカルセンター1F	第三種	四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2606029/5/0	D	IN_SCOPE
V41_02C2411039	02C2411039	V41F0BD84E86C2	神奈川県	国家公務員共済組合連合会　横浜南共済病院	神奈川県横浜市金沢区六浦東1-21-1	第三種	自家多血小板血漿（PRP）を用いた腱付着部炎・腱障害・筋損傷・靭帯損傷（関節外に限る）治療	PRP	未確認	https://minamikyousai.kkr.or.jp/service/orthopedics/	B	IN_SCOPE
V41_02C2502024	02C2502024	V41F7AAE4023FC	神奈川県	小田原市立病院	小田原市久野46番地	第三種	多血小板血漿を用いた筋腱炎の治療（Arthrex社製）	PRP	未確認	https://www.city.odawara.kanagawa.jp/	C	IN_SCOPE
V41_02C2602044	02C2602044	V41FF71C95FC03	神奈川県	山下公園スパインクリニック	横浜市中区山下町30-1　パークコート山下公園２階	第二種	自家多血小板血漿（PRP）を用いた変形性関節症及び関節腔内の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2602044/5/0	D	IN_SCOPE
V41_02C2603016	02C2603016	V41FF71C95FC03	神奈川県	山下公園スパインクリニック	横浜市中区山下町30-1　パークコート山下公園２階	第三種	自家多血小板血漿（PRP）を用いた筋腱付着部およびスポーツ傷害（筋・腱・靭帯）の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2603016/5/0	A	IN_SCOPE
V41_01C2502023	01C2502023	V41F0AA5AE12F1	神奈川県	弘明寺整形外科リハビリテーションクリニック	横浜市南区六ツ川1-81 FHCビル3階	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた  慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2502023/5/0	B	IN_SCOPE
V41_02C2411019	02C2411019	V41FB758840114	神奈川県	横浜市立大学附属病院	横浜市金沢区福浦3−９	第三種	自家多血小板血漿(PRP)を用いた腱付着部炎・腱障害・筋損傷・靭帯損傷(関節外に限る)治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2411019/5/0	C	IN_SCOPE
V41_01C2604046	01C2604046	V41FADB05B24D7	神奈川県	横浜駅前さいとう整形外科・スポーツクリニック	横浜市神奈川区鶴屋町2-11-8 第8安田ビル（メディカルスクエア鶴屋町）2F	第三種	自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2604046/5/0	D	IN_SCOPE
V41_01C2206044	01C2206044	V41F1A33B5FC80	神奈川県	横浜鶴ヶ峰病院付属予防医療クリニック	神奈川県横浜市旭区鶴ヶ峰2-82-1ココロットつるがみね5階	第三種	自家多血小板血漿（PRP）投与によるスポーツ外傷を含む筋肉、腱、靭帯損傷及び慢性炎症の治療(関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206044/5/0	A	IN_SCOPE
V41_02C1911221	02C1911221	V41FFA19E3C0DB	神奈川県	横濱松宮整形外科リハビリテーションクリニック	横浜市中区曙町2-19-1　曙町新井ビル1F	第三種	多血小板血漿（PRP）を用いた筋腱付着部炎、筋腱炎、靭帯損傷（関節外に限る）治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1911221/5/0	B	IN_SCOPE
V41_03C2508002	03C2508002	V41FDD03FF8FC6	神奈川県	横須賀市立市民病院	横須賀市長坂1-3-2	第二種	多血小板血漿（PRP）を用いた変形性関節症の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2508002/5/0	C	IN_SCOPE
V41_02C1905075	02C1905075	V41F7EF461DC53	神奈川県	武蔵小杉整形外科	川崎市中原区小杉町1－403　武蔵小杉タワープレイス2階	第三種	自己多血小板血漿（Platelet Rich Plasma: PRP)を用いた結合組織修復療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1905075/5/0	D	IN_SCOPE
V41_01C2512015	01C2512015	V41F4606A60852	神奈川県	池田整形外科 形成外科・美容外科	横浜市旭区本村町101番地第7パレス桜咲2階	第二種	変形性関節症を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512015/5/0	B	IN_SCOPE
V41_01C2512016	01C2512016	V41F4606A60852	神奈川県	池田整形外科 形成外科・美容外科	横浜市旭区本村町101番地第7パレス桜咲2階	第三種	四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512016/5/0	A	IN_SCOPE
V41_02C1911192	02C1911192	V41FAFB7EE1170	神奈川県	特定医療法人 社団育成社 佐々木病院	横浜市鶴見区下末吉1-13-8	第三種	自己多血小板血漿(PRP)を用いた筋・腱・靭帯等の軟部組織整形外科的治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1911192/5/0	C	IN_SCOPE
V41_03C2412016	03C2412016	V41F51AD0B86C4	神奈川県	相模原協同病院	相模原市緑区橋本台4-3-1	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412016/5/0	D	IN_SCOPE
V41_02C2607021	02C2607021	V41F68AFC01601	神奈川県	社会福祉法人恩賜財団済生会　横浜市東部病院	横浜市鶴見区下末吉三丁目６番１号	第三種	多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2607021/5/0	A	IN_SCOPE
V41_03C2210001	03C2210001	V41FE24F405898	神奈川県	社会福祉法人聖隷福祉事業団　聖隷横浜病院	横浜市保土ケ谷区岩井町２１５	第二種	多血小板血漿抽出液による関節症治療	APS/PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2210001/5/0	B	IN_SCOPE
V41_01C2503019	01C2503019	V41FC526ECE3EC	神奈川県	羽沢よこはま国大整形外科リウマチ科・関節鏡クリニック	横浜市神奈川区羽沢南2-44-7 HAZAAR 4階	第二種	自家多血小板血漿（PRP）を用いた変形性関節症及び関節腔内の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503019/5/0	C	IN_SCOPE
V41_01C2504013	01C2504013	V41F6C7AD09107	神奈川県	羽沢よこはま国大整形外科リウマチ科・関節鏡クリニック	神奈川県横浜市神奈川区羽沢南2-44-7 HAZAAR 4階	第三種	自家多血小板血漿（PRP）を用いた筋腱付着部およびスポーツ障害（筋・腱・靭帯）の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2504013/5/0	D	IN_SCOPE
V41_03C2305022	03C2305022	V41F1F85F83ADF	神奈川県	藤沢整形外科クリニック	藤沢市藤沢６１０－１　２Ｆ	第二種	多血小板血漿（PRP）による変形性関節症治療	PRP	価格確定	https://eishinkai-fujisawa.com/jointprp/	A	IN_SCOPE
V41_01C2403005	01C2403005	V41FD9FB4F1223	神奈川県	金沢八景整形外科	横浜市金沢区六浦1-14-12  金沢八景国際コミュニティプラザ1階104号	第三種	自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2403005/5/0	C	IN_SCOPE
V41_01C2403006	01C2403006	V41FD9FB4F1223	神奈川県	金沢八景整形外科	横浜市金沢区六浦1-14-12  金沢八景国際コミュニティプラザ1階104号	第二種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2403006/5/0	B	IN_SCOPE
V41_01C2504023	01C2504023	V41F9E4A4011FC	神奈川県	開成くさやま整形外科リハビリクリニック	足柄上郡開成町みなみ4-5-7	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2504023/5/0	D	IN_SCOPE
V41_01C2504024	01C2504024	V41FAE82B9D2D7	神奈川県	開成くさやま整形外科リハビリクリニック	神奈川県足柄上郡開成町みなみ4-5-7	第三種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2504024/5/0	A	IN_SCOPE
V41_01C2603054	01C2603054	V41F7C86178123	神奈川県	黒河内整形外科プラウドタワー相模大野クロスクリニック	相模原市南区相模大野4丁目4番3号201	第二種	変形性関節症を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603054/5/0	C	IN_SCOPE
V41_01C2604032	01C2604032	V41F7C86178123	神奈川県	黒河内整形外科プラウドタワー相模大野クロスクリニック	相模原市南区相模大野4丁目4番3号201	第三種	四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2604032/5/0	B	IN_SCOPE
V41_01G2506020	01G2506020	V41F4643476442	福岡県	Tenjin Toya Clinic	福岡市中央区渡辺通五丁目24番32号　FPG links TENJIN MINAMI 5階	第二種	変形性関節症に対する脂肪組織由来幹細胞移植治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2506020/5/0	A	IN_SCOPE
V41_01G2508001	01G2508001	V41F4643476442	福岡県	Tenjin Toya Clinic	福岡市中央区渡辺通五丁目24番32号　FPG links TENJIN MINAMI 5階	第二種	多血小板血漿（PRP）を用いた変形性関節症・関節炎治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2508001/5/0	B	IN_SCOPE
V41_01G2508002	01G2508002	V41F4643476442	福岡県	Tenjin Toya Clinic	福岡市中央区渡辺通五丁目24番32号　FPG links TENJIN MINAMI 5階	第三種	多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2508002/5/0	C	IN_SCOPE
V41_01G2508005	01G2508005	V41F4643476442	福岡県	Tenjin Toya Clinic	福岡市中央区渡辺通五丁目24番32号 FPG links TENJIN MINAMI 5階	第二種	変形性関節症に対する微小細断脂肪組織片を用いた疼痛緩和治療	MFAT	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2508005/5/0	D	IN_SCOPE
V41_01G1906001	01G1906001	V41F71441C95AB	福岡県	とも整形外科スポーツクリニック	福岡市博多区豊1丁目4番32号	第三種	自家多血小板血漿(PRP)を用いた腱付着部炎・腱障害・筋 損傷・靭帯損傷(関節腔外に限る)治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G1906001/5/0	D	IN_SCOPE
V41_01G2001007	01G2001007	V41F71441C95AB	福岡県	とも整形外科スポーツクリニック	福岡市博多区豊1丁目4番32号	第二種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2001007/5/0	A	IN_SCOPE
V41_01G2105006	01G2105006	V41F847C1F6851	福岡県	ガーデンクリニック 福岡院	福岡市中央区大名一丁目15番35号 247ビル5階	第三種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2105006/5/0	B	IN_SCOPE
V41_01G2604009	01G2604009	V41F679F74286E	福岡県	シンセルクリニック福岡院	福岡市博多区博多駅前２丁目５−９ 歯臓ビル 3F	第二種	自己脂肪由来幹細胞を用いた変形性関節症の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2604009/5/0	C	IN_SCOPE
V41_03G2411009	03G2411009	V41F92C264516C	福岡県	セルメディカルチームジャパン	福岡市博多区博多駅前3丁目30-15  ライオンズマンション博多1階	第二種	脂肪組織由来再生（幹）細胞（ADRC)を用いた変形性関節症に対する治療	その他MSK	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03G2411009/5/0	D	IN_SCOPE
V41_02G2310004	02G2310004	V41F47E93061AD	福岡県	ヴィヴィアン美容クリニック	福岡市中央区大名2-6-39 ジラソーレビル8F	第二種	自己脂肪由来幹細胞を用いた変形性関節症の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2310004/5/0	A	IN_SCOPE
V41_02G2604007	02G2604007	V41FEA102FF11B	福岡県	一般社団法人センチュリー再生医療機構  ザ センチュリークリニック	朝倉市板屋2番地1	第二種	脂肪組織由来再生(幹)細胞を含む間質血管細胞群(SVF)を用いた変形性関節症に対する治療(LipoCube版)	SVF	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2604007/5/0	B	IN_SCOPE
V41_03G2603007	03G2603007	V41FEA102FF11B	福岡県	一般社団法人センチュリー再生医療機構   ザ センチュリークリニック	朝倉市板屋2番地1	第二種	自己脂肪由来幹細胞を用いた変形性関節症の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03G2603007/5/0	C	IN_SCOPE
V41_02G2201004	02G2201004	V41F6C0B010492	福岡県	医療法人 おおしま整形外科	朝倉市甘木2072-1	第二種	自己脂肪由来幹細胞を用いた慢性疼痛の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2201004/5/0	D	IN_SCOPE
V41_01G2302003	01G2302003	V41FCE7B54111A	福岡県	医療法人 桜康会 三宮整形外科医院	久留米市諏訪野町１７７５－２	第二種	変形性関節症に対する多血小板血漿（ＰＲＰ）関節内投与療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2302003/5/0	B	IN_SCOPE
V41_01G2302004	01G2302004	V41FCE7B54111A	福岡県	医療法人 桜康会 三宮整形外科医院	久留米市諏訪野町１７７５－２	第三種	多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療	PRP	価格確定	https://sannomiya-seikei.com/	C	IN_SCOPE
V41_01G2505003	01G2505003	V41FA98159A45F	福岡県	医療法人NEO まなべ整形外科クリニック	福岡市西区愛宕4丁目14-22	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2505003/5/0	D	IN_SCOPE
V41_02G2002005	02G2002005	V41FA59EAF0927	福岡県	医療法人Yanaga CLinic	福岡市中央区天神1-2-12  メットライフ天神ビル3F	第二種	軟骨、骨の組織欠損、変形、又は低形成に対する自家培養軟骨細胞移植	その他MSK	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2002005/5/0	A	IN_SCOPE
